"","stdistdecade","cycle","stateabrev","distnamez","distz","post","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","pres_dem_prop_2024","incumb","gov_sen_dem_prop","party_winner","chamber"
"47428","md190m33",1998,"md","","19",0,1,0.700847071914348,0.659716725349426,NA,NA,NA,NA,1,NA,"d","state_house"
"47429","md190m33",2000,"md","","19",0,NA,0.675633051698412,0.659716725349426,NA,NA,NA,NA,0,NA,"d","state_house"
"47430","md190m35",2012,"md","","19",0,NA,0.602424893037668,0.777617649447231,NA,0.775504062594041,0.779731236300421,NA,0,NA,NA,"state_house"
"47431","md190m35",2014,"md","","19",0,1,0.678455774104754,0.777617649447231,NA,0.775504062594041,0.779731236300421,NA,1,NA,"d","state_house"
"47432","md190m35",2016,"md","","19",0,NA,0.680591982660048,0.777617649447231,NA,0.775504062594041,0.779731236300421,NA,0,NA,"d","state_house"
"47433","md190m35",2018,"md","","19",0,0.767384971201103,0.771748264174445,0.777617649447231,NA,0.775504062594041,0.779731236300421,NA,0,NA,"d","state_house"
"47434","md190m35",2020,"md","","19",0,NA,0.75518377556148,0.777617649447231,NA,0.775504062594041,0.779731236300421,NA,0,NA,"d","state_house"
"47435","md190m36",2022,"md","","19",0,1,0.77887200018909,0.781251999232295,NA,NA,0.781251999232295,NA,1,NA,"d","state_house"
"47436","md190m36",2024,"md","","19",0,NA,0.754486602655683,0.781251999232295,NA,NA,0.781251999232295,NA,0,NA,"d","state_house"
"47437","md200m13",1992,"md","","20",0,NA,0.636395490128586,0.778058052062988,NA,NA,NA,NA,0,NA,NA,"state_house"
"47438","md200m13",1994,"md","","20",0,0.695668216367796,0.697169333055826,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47439","md200m13",1996,"md","","20",0,NA,0.726221136621606,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47440","md200m13",1998,"md","","20",0,0.778904069340385,0.777463379646192,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47441","md200m13",2000,"md","","20",0,NA,0.764519163033644,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47442","md200m15",2012,"md","","20",0,NA,0.784437563386796,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,NA,"state_house"
"47443","md200m15",2014,"md","","20",0,1,0.73963944692217,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47444","md200m15",2016,"md","","20",0,NA,0.769515178139164,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47445","md200m15",2018,"md","","20",0,1,0.847580939940924,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47446","md200m15",2020,"md","","20",0,NA,0.832641061133477,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47447","md200m16",2022,"md","","20",0,1,0.862346396388889,0.902471817147585,NA,NA,0.902471817147585,NA,1,NA,"d","state_house"
"47448","md200m16",2024,"md","","20",0,NA,0.84814574133328,0.902471817147585,NA,NA,0.902471817147585,NA,0,NA,"d","state_house"
"47449","md200m23",1992,"md","","20",0,NA,0.655954184271978,0.778058052062988,NA,NA,NA,NA,0,NA,NA,"state_house"
"47450","md200m23",1994,"md","","20",0,1,0.769755307363191,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47451","md200m23",1996,"md","","20",0,NA,0.761160705230392,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47452","md200m23",1998,"md","","20",0,0.796268683856421,0.796849503212047,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47453","md200m23",2000,"md","","20",0,NA,0.773415744443601,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47454","md200m25",2012,"md","","20",0,NA,0.710058131140458,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,NA,"state_house"
"47455","md200m25",2014,"md","","20",0,1,0.742554636916582,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47456","md200m25",2016,"md","","20",0,NA,0.783307271889603,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47457","md200m25",2018,"md","","20",0,1,0.848873630384234,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47458","md200m25",2020,"md","","20",0,NA,0.84922208065073,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47459","md200m26",2022,"md","","20",0,1,0.864308157898603,0.902471817147585,NA,NA,0.902471817147585,NA,1,NA,"d","state_house"
"47460","md200m26",2024,"md","","20",0,NA,0.846742038441423,0.902471817147585,NA,NA,0.902471817147585,NA,0,NA,"d","state_house"
"47461","md200m33",1992,"md","","20",0,NA,0.670573561725015,0.778058052062988,NA,NA,NA,NA,0,NA,NA,"state_house"
"47462","md200m33",1994,"md","","20",0,1,0.78263586327626,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47463","md200m33",1996,"md","","20",0,NA,0.773723143720381,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47464","md200m33",1998,"md","","20",0,0.812656482455822,0.813256488243351,0.778058052062988,NA,NA,NA,NA,1,NA,"d","state_house"
"47465","md200m33",2000,"md","","20",0,NA,0.783870884635526,0.778058052062988,NA,NA,NA,NA,0,NA,"d","state_house"
"47466","md200m35",2012,"md","","20",0,NA,0.735806678571208,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,NA,"state_house"
"47467","md200m35",2014,"md","","20",0,1,0.83427526067423,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,1,NA,"d","state_house"
"47468","md200m35",2016,"md","","20",0,NA,0.826822676197098,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47469","md200m35",2018,"md","","20",0,1,0.886741148686554,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,1,NA,"d","state_house"
"47470","md200m35",2020,"md","","20",0,NA,0.862267332944704,0.904873284593151,NA,0.907268222176337,0.902478347009965,NA,0,NA,"d","state_house"
"47471","md200m36",2022,"md","","20",0,1,0.8599115226697,0.902471817147585,NA,NA,0.902471817147585,NA,1,NA,"d","state_house"
"47472","md200m36",2024,"md","","20",0,NA,0.844772523250259,0.902471817147585,NA,NA,0.902471817147585,NA,0,NA,"d","state_house"
"47473","md2103",1992,"md","","2",1,NA,0.416392877582892,0.369185626506805,NA,NA,NA,NA,0,NA,NA,"state_house"
"47474","md2103",1994,"md","","2",1,0.355607328179604,0.355649585003734,0.369185626506805,NA,NA,NA,NA,0,NA,"r","state_house"
"47475","md2103",1996,"md","","2",1,NA,0.365485594924193,0.369185626506805,NA,NA,NA,NA,0,NA,"r","state_house"
"47476","md2103",1998,"md","","2",1,0,0.317990900253204,0.369185626506805,NA,NA,NA,NA,-1,NA,"r","state_house"
"47477","md2103",2000,"md","","2",1,NA,0.379462439061432,0.369185626506805,NA,NA,NA,NA,0,NA,"r","state_house"
"47478","md210m13",1992,"md","","21",0,NA,0.626486991287865,0.713090419769287,NA,NA,NA,NA,0,NA,NA,"state_house"
"47479","md210m13",1994,"md","","21",0,0.615826679550425,0.616820699835504,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47480","md210m13",1996,"md","","21",0,NA,0.690459640765604,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47481","md210m13",1998,"md","","21",0,0.6813906128782,0.679030991813335,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47482","md210m13",2000,"md","","21",0,NA,0.700193213190333,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47483","md210m15",2012,"md","","21",0,NA,0.519633404604909,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,NA,"state_house"
"47484","md210m15",2014,"md","","21",0,0.614041469625318,0.617830846741911,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,1,NA,"d","state_house"
"47485","md210m15",2016,"md","","21",0,NA,0.657175720748604,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47486","md210m15",2018,"md","","21",0,0.758859827898551,0.756193694866397,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47487","md210m15",2020,"md","","21",0,NA,0.75995519193928,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47488","md210m16",2022,"md","","21",0,1,0.798355393876958,0.803299440565152,NA,NA,0.803299440565152,NA,1,NA,"d","state_house"
"47489","md210m16",2024,"md","","21",0,NA,0.782257749482683,0.803299440565152,NA,NA,0.803299440565152,NA,0,NA,"d","state_house"
"47490","md210m23",1992,"md","","21",0,NA,0.608535242571069,0.713090419769287,NA,NA,NA,NA,0,NA,NA,"state_house"
"47491","md210m23",1994,"md","","21",0,1,0.690587958501432,0.713090419769287,NA,NA,NA,NA,1,NA,"d","state_house"
"47492","md210m23",1996,"md","","21",0,NA,0.662542433804039,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47493","md210m23",1998,"md","","21",0,0.689768348951149,0.690638600270656,0.713090419769287,NA,NA,NA,NA,1,NA,"d","state_house"
"47494","md210m23",2000,"md","","21",0,NA,0.68883402835904,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47495","md210m25",2012,"md","","21",0,NA,0.653269414159214,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,NA,"state_house"
"47496","md210m25",2014,"md","","21",0,1,0.715218255840343,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,1,NA,"d","state_house"
"47497","md210m25",2016,"md","","21",0,NA,0.712886709427195,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47498","md210m25",2018,"md","","21",0,0.763848644963354,0.771628003503136,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,1,NA,"d","state_house"
"47499","md210m25",2020,"md","","21",0,NA,0.742293622028012,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47500","md210m26",2022,"md","","21",0,1,0.795332649504359,0.803299440565152,NA,NA,0.803299440565152,NA,1,NA,"d","state_house"
"47501","md210m26",2024,"md","","21",0,NA,0.786796644117435,0.803299440565152,NA,NA,0.803299440565152,NA,0,NA,"d","state_house"
"47502","md210m33",1992,"md","","21",0,NA,0.6162243490022,0.713090419769287,NA,NA,NA,NA,0,NA,NA,"state_house"
"47503","md210m33",1994,"md","","21",0,1,0.703164627811428,0.713090419769287,NA,NA,NA,NA,1,NA,"d","state_house"
"47504","md210m33",1996,"md","","21",0,NA,0.680851087353087,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47505","md210m33",1998,"md","","21",0,0.713723419574713,0.714124676068189,0.713090419769287,NA,NA,NA,NA,1,NA,"d","state_house"
"47506","md210m33",2000,"md","","21",0,NA,0.704862492798911,0.713090419769287,NA,NA,NA,NA,0,NA,"d","state_house"
"47507","md210m35",2012,"md","","21",0,NA,0.623989053910488,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,NA,"state_house"
"47508","md210m35",2014,"md","","21",0,1,0.728642747824675,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,1,NA,"d","state_house"
"47509","md210m35",2016,"md","","21",0,NA,0.717543233017459,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47510","md210m35",2018,"md","","21",0,1,0.789827055824978,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,1,NA,"d","state_house"
"47511","md210m35",2020,"md","","21",0,NA,0.7469489448933,0.783890552790997,NA,0.782026549517716,0.785754556064279,NA,0,NA,"d","state_house"
"47512","md210m36",2022,"md","","21",0,1,0.795271488654555,0.803299440565152,NA,NA,0.803299440565152,NA,1,NA,"d","state_house"
"47513","md210m36",2024,"md","","21",0,NA,0.781205668832502,0.803299440565152,NA,NA,0.803299440565152,NA,0,NA,"d","state_house"
"47514","md21m16",2022,"md","","2",1,0,0.328202312640106,0.374805378627035,NA,NA,0.374805378627035,NA,-1,NA,"r","state_house"
"47515","md21m16",2024,"md","","2",1,NA,0.350170494360146,0.374805378627035,NA,NA,0.374805378627035,NA,0,NA,"r","state_house"
"47516","md21m26",2022,"md","","2",1,0,0.362930903893475,0.374805378627035,NA,NA,0.374805378627035,NA,0,NA,"r","state_house"
"47517","md21m26",2024,"md","","2",1,NA,0.358740319036996,0.374805378627035,NA,NA,0.374805378627035,NA,0,NA,"r","state_house"
"47518","md2203",1992,"md","","2",2,NA,0.434712267111097,0.387285977602005,NA,NA,NA,NA,0,NA,NA,"state_house"
"47519","md2203",1994,"md","","2",2,0.504544367376226,0.504873158706434,0.387285977602005,NA,NA,NA,NA,1,NA,"d","state_house"
"47520","md2203",1996,"md","","2",2,NA,0.453356507157923,0.387285977602005,NA,NA,NA,NA,0,NA,"d","state_house"
"47521","md2203",1998,"md","","2",2,0.486998631434888,0.486635462985241,0.387285977602005,NA,NA,NA,NA,0,NA,"r","state_house"
"47522","md2203",2000,"md","","2",2,NA,0.462221505974814,0.387285977602005,NA,NA,NA,NA,0,NA,"r","state_house"
"47523","md2205",2012,"md","","2",2,NA,0.552123104178347,0.541541175507868,NA,0.51544033549371,0.567642015522026,NA,0,NA,NA,"state_house"
"47524","md2205",2014,"md","","2",2,0.456626165583498,0.45547961243616,0.541541175507868,NA,0.51544033549371,0.567642015522026,NA,0,NA,"r","state_house"
"47525","md2205",2016,"md","","2",2,NA,0.444123505762155,0.541541175507868,NA,0.51544033549371,0.567642015522026,NA,0,NA,"r","state_house"
"47526","md2205",2018,"md","","2",2,0.479542203147353,0.481194737344548,0.541541175507868,NA,0.51544033549371,0.567642015522026,NA,0,NA,"r","state_house"
"47527","md2205",2020,"md","","2",2,NA,0.527570659756061,0.541541175507868,NA,0.51544033549371,0.567642015522026,NA,0,NA,"r","state_house"
"47528","md2206",2022,"md","","2",2,0.542231378076548,0.542141193360704,0.565170611743006,NA,NA,0.565170611743006,NA,0,NA,"d","state_house"
"47529","md2206",2024,"md","","2",2,NA,0.552216290057583,0.565170611743006,NA,NA,0.565170611743006,NA,0,NA,"d","state_house"
"47530","md220m15",2012,"md","","22",0,NA,0.786487865049714,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,NA,"state_house"
"47531","md220m15",2014,"md","","22",0,0.823268848309528,0.820560586125058,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,1,NA,"d","state_house"
"47532","md220m15",2016,"md","","22",0,NA,0.818996979177987,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47533","md220m15",2018,"md","","22",0,0.855804081632653,0.862347788614153,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,1,NA,"d","state_house"
"47534","md220m15",2020,"md","","22",0,NA,0.852510806832788,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47535","md220m16",2022,"md","","22",0,1,0.864304828965264,0.899670091038169,NA,NA,0.899670091038169,NA,1,NA,"d","state_house"
"47536","md220m16",2024,"md","","22",0,NA,0.84666530138934,0.899670091038169,NA,NA,0.899670091038169,NA,0,NA,"d","state_house"
"47537","md220m25",2012,"md","","22",0,NA,0.704195186607791,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,NA,"state_house"
"47538","md220m25",2014,"md","","22",0,1,0.752249682554807,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47539","md220m25",2016,"md","","22",0,NA,0.77415707653848,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47540","md220m25",2018,"md","","22",0,1,0.855883365913729,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,1,NA,"d","state_house"
"47541","md220m25",2020,"md","","22",0,NA,0.83687107259637,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47542","md220m26",2022,"md","","22",0,1,0.84415761473395,0.899670091038169,NA,NA,0.899670091038169,NA,0,NA,"d","state_house"
"47543","md220m26",2024,"md","","22",0,NA,0.848433730505259,0.899670091038169,NA,NA,0.899670091038169,NA,0,NA,"d","state_house"
"47544","md220m35",2012,"md","","22",0,NA,0.795896646806709,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,NA,"state_house"
"47545","md220m35",2014,"md","","22",0,1,0.784149269901016,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,1,NA,"d","state_house"
"47546","md220m35",2016,"md","","22",0,NA,0.783370245449575,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47547","md220m35",2018,"md","","22",0,1,0.859554307284633,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,1,NA,"d","state_house"
"47548","md220m35",2020,"md","","22",0,NA,0.842540255177116,0.90875769080354,NA,0.915090941833243,0.902424439773837,NA,0,NA,"d","state_house"
"47549","md220m36",2022,"md","","22",0,1,0.854618082119555,0.899670091038169,NA,NA,0.899670091038169,NA,1,NA,"d","state_house"
"47550","md220m36",2024,"md","","22",0,NA,0.846116909379855,0.899670091038169,NA,NA,0.899670091038169,NA,0,NA,"d","state_house"
"47551","md22203",1992,"md","","22",2,NA,0.731020677897434,0.864792048931122,NA,NA,NA,NA,0,NA,NA,"state_house"
"47552","md22203",1994,"md","","22",2,1,0.754361109082457,0.864792048931122,NA,NA,NA,NA,0,NA,"d","state_house"
"47553","md22203",1996,"md","","22",2,NA,0.813589089623381,0.864792048931122,NA,NA,NA,NA,0,NA,"d","state_house"
"47554","md22203",1998,"md","","22",2,0.833783540428597,0.833616836426959,0.864792048931122,NA,NA,NA,NA,1,NA,"d","state_house"
"47555","md22203",2000,"md","","22",2,NA,0.824914226870078,0.864792048931122,NA,NA,NA,NA,0,NA,"d","state_house"
"47556","md2303",1992,"md","","2",3,NA,0.487901788620245,0.485259026288986,NA,NA,NA,NA,0,NA,NA,"state_house"
"47557","md2303",1994,"md","","2",3,0.570028409090909,0.570826178422228,0.485259026288986,NA,NA,NA,NA,1,NA,"d","state_house"
"47558","md2303",1996,"md","","2",3,NA,0.520169780241262,0.485259026288986,NA,NA,NA,NA,0,NA,"d","state_house"
"47559","md2303",1998,"md","","2",3,1,0.593613254224832,0.485259026288986,NA,NA,NA,NA,1,NA,"d","state_house"
"47560","md2303",2000,"md","","2",3,NA,0.546329250498342,0.485259026288986,NA,NA,NA,NA,0,NA,"d","state_house"
"47561","md230m13",1992,"md","","23",0,NA,0.63412289217951,0.715397119522095,NA,NA,NA,NA,0,NA,NA,"state_house"
"47562","md230m13",1994,"md","","23",0,0.648931441272012,0.649267512055666,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47563","md230m13",1996,"md","","23",0,NA,0.691028616341206,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47564","md230m13",1998,"md","","23",0,0.714509379714766,0.714675875586723,0.715397119522095,NA,NA,NA,NA,1,NA,"d","state_house"
"47565","md230m13",2000,"md","","23",0,NA,0.708333414455171,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47566","md230m16",2022,"md","","23",0,1,0.838408980730993,0.879311023880479,NA,NA,0.879311023880479,NA,0,NA,"d","state_house"
"47567","md230m16",2024,"md","","23",0,NA,0.843129414422808,0.879311023880479,NA,NA,0.879311023880479,NA,0,NA,"d","state_house"
"47568","md230m23",1992,"md","","23",0,NA,0.603249277958592,0.715397119522095,NA,NA,NA,NA,0,NA,NA,"state_house"
"47569","md230m23",1994,"md","","23",0,0.673640167364017,0.674489512317059,0.715397119522095,NA,NA,NA,NA,1,NA,"d","state_house"
"47570","md230m23",1996,"md","","23",0,NA,0.680177952651206,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47571","md230m23",1998,"md","","23",0,0.729105691056911,0.72915336538053,0.715397119522095,NA,NA,NA,NA,1,NA,"d","state_house"
"47572","md230m23",2000,"md","","23",0,NA,0.711372744479942,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47573","md230m26",2022,"md","","23",0,1,0.837669597766268,0.879311023880479,NA,NA,0.879311023880479,NA,0,NA,"d","state_house"
"47574","md230m26",2024,"md","","23",0,NA,0.833317148431012,0.879311023880479,NA,NA,0.879311023880479,NA,0,NA,"d","state_house"
"47575","md230m33",1992,"md","","23",0,NA,0.614196259105134,0.715397119522095,NA,NA,NA,NA,0,NA,NA,"state_house"
"47576","md230m33",1994,"md","","23",0,0.68488992555197,0.686315192122754,0.715397119522095,NA,NA,NA,NA,1,NA,"d","state_house"
"47577","md230m33",1996,"md","","23",0,NA,0.690123053168716,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47578","md230m33",1998,"md","","23",0,1,0.746316767613148,0.715397119522095,NA,NA,NA,NA,1,NA,"d","state_house"
"47579","md230m33",2000,"md","","23",0,NA,0.725371940492972,0.715397119522095,NA,NA,NA,NA,0,NA,"d","state_house"
"47580","md230m36",2022,"md","","23",0,1,0.855517827893425,0.879311023880479,NA,NA,0.879311023880479,NA,1,NA,"d","state_house"
"47581","md230m36",2024,"md","","23",0,NA,0.84125751741574,0.879311023880479,NA,NA,0.879311023880479,NA,0,NA,"d","state_house"
"47582","md23105",2012,"md","","23",1,NA,0.685498370961328,0.833116584965475,NA,0.818633895398685,0.847599274532264,NA,0,NA,NA,"state_house"
"47583","md23105",2014,"md","","23",1,1,0.790703144843108,0.833116584965475,NA,0.818633895398685,0.847599274532264,NA,1,NA,"d","state_house"
"47584","md23105",2016,"md","","23",1,NA,0.774224345040621,0.833116584965475,NA,0.818633895398685,0.847599274532264,NA,0,NA,"d","state_house"
"47585","md23105",2018,"md","","23",1,0.837076300739294,0.841273195112625,0.833116584965475,NA,0.818633895398685,0.847599274532264,NA,1,NA,"d","state_house"
"47586","md23105",2020,"md","","23",1,NA,0.81993030490742,0.833116584965475,NA,0.818633895398685,0.847599274532264,NA,0,NA,"d","state_house"
"47587","md240m13",1992,"md","","24",0,NA,0.756284669314411,0.92903196811676,NA,NA,NA,NA,0,NA,NA,"state_house"
"47588","md240m13",1994,"md","","24",0,1,0.793895292221626,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47589","md240m13",1996,"md","","24",0,NA,0.849067416640159,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47590","md240m13",1998,"md","","24",0,1,0.827354469081015,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47591","md240m13",2000,"md","","24",0,NA,0.846665248186454,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47592","md240m15",2012,"md","","24",0,NA,0.86442520076954,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,NA,"state_house"
"47593","md240m15",2014,"md","","24",0,0.895482491312483,0.892662665963487,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47594","md240m15",2016,"md","","24",0,NA,0.87901994227317,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47595","md240m15",2018,"md","","24",0,1,0.925905720502979,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47596","md240m15",2020,"md","","24",0,NA,0.89767076492719,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47597","md240m16",2022,"md","","24",0,1,0.88643621389903,0.943966102206071,NA,NA,0.943966102206071,NA,1,NA,"d","state_house"
"47598","md240m16",2024,"md","","24",0,NA,0.8748173867518,0.943966102206071,NA,NA,0.943966102206071,NA,0,NA,"d","state_house"
"47599","md240m23",1992,"md","","24",0,NA,0.748603310383263,0.92903196811676,NA,NA,NA,NA,0,NA,NA,"state_house"
"47600","md240m23",1994,"md","","24",0,1,0.861003902743502,0.92903196811676,NA,NA,NA,NA,1,NA,"d","state_house"
"47601","md240m23",1996,"md","","24",0,NA,0.870307485567099,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47602","md240m23",1998,"md","","24",0,1,0.892752931788029,0.92903196811676,NA,NA,NA,NA,1,NA,"d","state_house"
"47603","md240m23",2000,"md","","24",0,NA,0.875165859518735,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47604","md240m25",2012,"md","","24",0,NA,0.793833018367161,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,NA,"state_house"
"47605","md240m25",2014,"md","","24",0,1,0.839659030056646,0.953267995140913,NA,0.958875,0.947660990281825,NA,1,NA,"d","state_house"
"47606","md240m25",2016,"md","","24",0,NA,0.840334551018734,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47607","md240m25",2018,"md","","24",0,1,0.89739650889486,0.953267995140913,NA,0.958875,0.947660990281825,NA,1,NA,"d","state_house"
"47608","md240m25",2020,"md","","24",0,NA,0.883399027968195,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47609","md240m26",2022,"md","","24",0,1,0.885972623410568,0.943966102206071,NA,NA,0.943966102206071,NA,1,NA,"d","state_house"
"47610","md240m26",2024,"md","","24",0,NA,0.878151307210622,0.943966102206071,NA,NA,0.943966102206071,NA,0,NA,"d","state_house"
"47611","md240m33",1992,"md","","24",0,NA,0.754598847055054,0.92903196811676,NA,NA,NA,NA,0,NA,NA,"state_house"
"47612","md240m33",1994,"md","","24",0,1,0.860920040774537,0.92903196811676,NA,NA,NA,NA,1,NA,"d","state_house"
"47613","md240m33",1996,"md","","24",0,NA,0.867868191693289,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47614","md240m33",1998,"md","","24",0,1,0.890162436102841,0.92903196811676,NA,NA,NA,NA,1,NA,"d","state_house"
"47615","md240m33",2000,"md","","24",0,NA,0.870431139719003,0.92903196811676,NA,NA,NA,NA,0,NA,"d","state_house"
"47616","md240m35",2012,"md","","24",0,NA,0.811990978644094,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,NA,"state_house"
"47617","md240m35",2014,"md","","24",0,1,0.872228920362466,0.953267995140913,NA,0.958875,0.947660990281825,NA,1,NA,"d","state_house"
"47618","md240m35",2016,"md","","24",0,NA,0.865850723966299,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47619","md240m35",2018,"md","","24",0,1,0.909696325384472,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47620","md240m35",2020,"md","","24",0,NA,0.888187497779542,0.953267995140913,NA,0.958875,0.947660990281825,NA,0,NA,"d","state_house"
"47621","md240m36",2022,"md","","24",0,1,0.870043174488217,0.943966102206071,NA,NA,0.943966102206071,NA,0,NA,"d","state_house"
"47622","md240m36",2024,"md","","24",0,NA,0.875899914178959,0.943966102206071,NA,NA,0.943966102206071,NA,0,NA,"d","state_house"
"47623","md250m13",1992,"md","","25",0,NA,0.753398161916677,0.926603734493256,NA,NA,NA,NA,0,NA,NA,"state_house"
"47624","md250m13",1994,"md","","25",0,1,0.789718361460654,0.926603734493256,NA,NA,NA,NA,0,NA,"d","state_house"
"47625","md250m13",1996,"md","","25",0,NA,0.845085318402297,0.926603734493256,NA,NA,NA,NA,0,NA,"d","state_house"
"47626","md250m13",1998,"md","","25",0,1,0.856341734308796,0.926603734493256,NA,NA,NA,NA,1,NA,"d","state_house"
"47627","md250m13",2000,"md","","25",0,NA,0.857104571176687,0.926603734493256,NA,NA,NA,NA,0,NA,"d","state_house"
"47628","md250m15",2012,"md","","25",0,NA,0.822173495696447,0.957617024160416,NA,0.961422472878236,0.953811575442596,NA,0,NA,NA,"state_house"
